9.22,-0.06,-0.14,9.221258048661257,5.7220458984375e-06
9.48,0.07,-0.35000000000000003,9.486717029615672,0.09310793876647949
9.57,-0.07,-0.37,9.57740570300747,0.18480181694030762
9.39,-0.39,-0.41000000000000003,9.40703460182857,0.27627038955688477
9.59,-0.5,-0.42,9.612205782233337,0.36763501167297363
9.48,-0.21,-0.38,9.489936775342606,0.45851826667785645
9.43,-0.06,-0.35000000000000003,9.436683739534773,0.5495765209197998
9.6,-0.31,-0.42,9.614182232514631,0.6404006481170654
9.57,-0.34,-0.42,9.585243867528881,0.7312881946563721
9.39,-0.09,-0.41000000000000003,9.399377638971636,0.8217856884002686
9.540000000000001,-0.13,-0.4,9.549266987575539,0.9122724533081055
9.6,-0.13,-0.39,9.608798051785666,1.0035223960876465
9.49,-0.08,-0.44,9.500531564075771,1.0944743156433105
9.59,-0.18,-0.6,9.610437034807521,1.1846585273742676
9.52,-0.1,-0.6900000000000001,9.545496320254909,1.2759861946105957
9.46,-0.2,-0.6,9.481118077526512,1.3661978244781494
9.63,-0.32,-0.55,9.650999948191897,1.4569649696350098
9.67,-0.53,-0.6900000000000001,9.709062776602076,1.5481188297271729
9.24,-0.25,-0.62,9.264151337278554,1.639047384262085
9.53,-0.26,-0.4,9.541933766276099,1.729675531387329
9.55,-0.19,-0.29,9.556291121559662,1.8199467658996582
9.61,-0.03,-0.36,9.616787405365681,1.910980463027954
9.44,-0.04,-0.36,9.446946596652275,2.0022759437561035
9.540000000000001,-0.2,-0.36,9.548884751634613,2.093747854232788
9.540000000000001,-0.18,-0.39,9.549664915587353,2.184253692626953
9.44,-0.07,-0.58,9.458060054789248,2.2748677730560303
9.34,-0.1,-0.55,9.356714166842973,2.3649792671203613
9.58,-0.42,-0.56,9.60554006810653,2.4559340476989746
9.53,-0.74,-0.21,9.560993672207927,2.5473082065582275
9.43,-0.7000000000000001,-0.45,9.466646713593995,2.637737989425659
9.09,-0.98,-0.5,9.156336603685997,2.728348970413208
9.53,-1.06,-0.51,9.60232263569601,2.8187544345855713
9.78,-1.01,-0.44,9.841854500042153,2.909635305404663
9.16,-0.77,-0.3,9.197200661070738,3.000347375869751
9.44,-0.87,-0.37,9.487222986733261,3.091012716293335
9.61,-1.04,-0.56,9.682318937114186,3.1811110973358154
9.61,-0.79,-0.39,9.650300513455527,3.271718978881836
9.36,-0.45,-0.7000000000000001,9.396919708074556,3.3628718852996826
9.41,-0.84,-0.33,9.453179359347839,3.4542884826660156
9.59,-1.18,-0.21,9.664605527387033,3.545046091079712
9.34,-0.93,-0.44,9.396494027029442,3.635197162628174
9.790000000000001,-0.8,-0.79,9.854349293586056,3.7287895679473877
9.19,-0.9,-0.6900000000000001,9.25970841873544,3.819471836090088
9.65,-0.7000000000000001,-0.42,9.684466944545786,3.9107348918914795
9.66,-0.58,-0.3,9.682045238481383,4.001806020736694
9.51,-0.32,-0.48,9.527481304101311,4.092163801193237
9.4,-0.34,-0.06,9.4063382886222,4.182571887969971
9.42,-0.63,-0.14,9.442081338349082,4.273021459579468
9.76,-0.49,-0.3,9.7768962355136,4.363819599151611
9.38,-0.41000000000000003,-0.26,9.392555562784816,4.454724550247192
9.370000000000001,-0.42,-0.15,9.380607656223557,4.54542875289917
9.47,-0.67,-0.1,9.494198228391905,4.636042594909668
9.620000000000001,-0.52,-0.22,9.636555401179407,4.726356267929077
9.31,-0.5,-0.11,9.32406563683461,4.817158460617065
9.6,-0.72,0.02,9.626982912626364,4.9081361293792725
9.52,-0.71,0.04,9.546522927223293,4.999081611633301
9.47,-0.67,-0.06,9.493861174464266,5.08936619758606
9.56,-0.8,-0.23,9.596171111438144,5.179631948471069
9.48,-1.06,-0.45,9.549685858707605,5.270171403884888
9.27,-1.07,-0.46,9.342879641737873,5.361212968826294
9.72,-1.2,-0.23,9.796494270911406,5.451956272125244
9.43,-1.46,0.06,9.542541590163493,5.542619943618774
9.6,-1.44,-0.2,9.709459305234251,5.633011817932129
9.52,-1.35,-0.3,9.619922037106122,5.723120212554932
9.39,-1.34,-0.31,9.490194940042064,5.813905239105225
9.49,-1.3900000000000001,-0.26,9.594779830720453,5.904792070388794
9.42,-1.58,-0.17,9.55309897363154,5.9951722621917725
9.51,-1.6500000000000001,-0.21,9.654361708575042,6.085472345352173
9.42,-1.42,-0.29,9.530839417386069,6.176000595092773
9.42,-1.33,-0.25,9.516711616939961,6.267168283462524
9.69,-1.4000000000000001,-0.23,9.793314045817176,6.358245611190796
9.540000000000001,-1.27,-0.33,9.629818274505496,6.448795557022095
9.66,-1.35,-0.34,9.759800202873008,6.53923487663269
