9.35,-0.24,-0.5700000000000001,9.370432220554182,1.6689300537109375e-06
9.61,-0.16,-0.39,9.61924113430992,0.10079312324523926
9.33,-0.31,-0.06,9.335341450638001,0.23334336280822754
9.44,-0.44,0.17,9.451777610587333,0.3387939929962158
9.68,-0.62,0.02,9.699855669029308,0.4518096446990967
9.42,-0.5700000000000001,-0.19,9.439141910152639,0.5526809692382812
9.26,-0.38,-0.47000000000000003,9.279703659061532,0.6517279148101807
9.49,-0.24,-0.5700000000000001,9.510131439680526,0.7678732872009277
9.540000000000001,-0.09,-0.33,9.546130105964407,0.8680176734924316
9.68,-0.44,0.07,9.690247674853312,1.0500903129577637
9.4,-0.6,0.07,9.41938957682503,1.164189338684082
9.56,-0.6,-0.18,9.580501030739468,1.270148515701294
9.65,-0.45,-0.44,9.670501538183013,1.3702025413513184
9.23,-0.29,-0.5,9.248080881999249,1.4840056896209717
9.55,-0.23,-0.39,9.560726959808026,1.5839076042175293
9.36,-0.25,-0.14,9.364384656772701,1.6847658157348633
9.43,-0.39,0.03,9.43810892075314,1.7848279476165771
9.31,-0.5,0.1,9.32395302433469,1.8878748416900635
9.61,-0.55,-0.04,9.625809056905293,2.006685972213745
9.56,-0.49,-0.35000000000000003,9.578945662232353,2.106945037841797
9.38,-0.39,-0.46,9.39936699996335,2.22029709815979
9.53,-0.23,-0.38,9.540345905678683,2.320878267288208
9.4,-0.27,-0.16,9.405237902360579,2.4235727787017822
9.450000000000001,-0.38,0.05,9.457769293020423,2.5300676822662354
9.48,-0.49,0.08,9.492992152108839,2.6301381587982178
9.42,-0.5700000000000001,-0.14,9.43826784955799,2.7541656494140625
9.49,-0.46,-0.32,9.50652933514645,2.854444980621338
9.66,-0.33,-0.46,9.676574807234221,2.961163282394409
9.39,-0.21,-0.39,9.400441478994486,3.062394618988037
9.57,-0.3,-0.13,9.57558353313259,3.192683458328247
9.53,-0.39,0.03,9.538023904352515,3.293060541152954
9.42,-0.5,0.05,9.43339281488903,3.392237663269043
9.52,-0.49,-0.11,9.53323659624579,3.5071916580200195
9.5,-0.46,-0.39,9.51912285875122,3.6073496341705322
9.620000000000001,-0.33,-0.5,9.638635795588504,3.7300188541412354
9.4,-0.26,-0.38,9.411269839931274,3.8303937911987305
9.16,-0.32,-0.15,9.166815150312567,3.9288580417633057
9.52,-0.35000000000000003,0.08,9.526767552533231,4.029504776000977
9.91,-0.48,0.06,9.921799231994166,4.132437467575073
9.5,-0.52,-0.18,9.515923496960239,4.253791570663452
9.27,-0.43,-0.44,9.290392887278772,4.354395866394043
9.700000000000001,-0.32,-0.45,9.715703783051438,4.490785837173462
9.6,-0.27,-0.31,9.608798051785666,4.591017246246338
9.55,-0.34,-0.11,9.556683525156624,4.689718246459961
9.35,-0.42,0.08,9.35977029632672,4.789873838424683
9.35,-0.5700000000000001,0.01,9.367363556518985,4.890010118484497
9.52,-0.51,-0.12,9.534406116796157,5.0037925243377686
9.16,-0.47000000000000003,-0.29,9.176633369596935,5.103913068771362
2.6,-0.71,-0.23,2.7049953789239645,5.212506532669067
1.27,-1.7,0.07,2.123158025206791,5.310592174530029
3.0,-1.28,0.46,3.293933818400121,5.401273965835571
3.17,0.89,-1.61,3.6651193704980467,5.491704702377319
-1.69,11.44,9.19,14.771113702087598,5.581237077713013
25.87,8.78,6.0600000000000005,27.98336827474491,5.671170711517334
20.990000000000002,12.55,-0.11,24.455974730114523,5.763009548187256
24.900000000000002,4.36,1.19,25.306831093600007,5.854095697402954
14.71,326.84000000000003,-326.97,462.5474576732641,5.9455461502075195
13.32,-2.2600000000000002,1.6500000000000001,13.610749428301148,6.036332130432129
7.83,-1.31,0.9400000000000001,7.994285459001324,6.127088785171509
8.06,-2.12,2.15,8.607002962704266,6.217930316925049
