9.540000000000001,-0.11,-0.3,9.545349653103338,1.430511474609375e-06
9.42,-0.17,-0.19,9.423449474582013,0.10044693946838379
9.53,-0.24,-0.06,9.533210372167394,0.21692419052124023
9.48,-0.26,-0.02,9.483585819720302,0.31699585914611816
9.48,-0.16,-0.11,9.481988188138605,0.41996121406555176
9.46,-0.11,-0.24,9.463683215323726,0.5306921005249023
9.52,-0.11,-0.33,9.526352922288781,0.63079833984375
9.44,-0.09,-0.26,9.44400868275755,0.7640824317932129
9.43,-0.14,-0.15,9.432231973398448,0.8648238182067871
9.55,-0.25,-0.06,9.553460106160491,0.9791688919067383
9.44,-0.2,-0.11,9.442759130677855,1.116549015045166
9.55,-0.14,-0.27,9.554841704601914,1.249147653579712
9.4,-0.14,-0.37,9.408320785347405,1.4093010425567627
9.59,-0.09,-0.23,9.593179869052804,1.5435762405395508
9.4,-0.21,-0.08,9.402685786518658,1.6740503311157227
9.55,-0.3,-0.07,9.55496729455418,1.7997665405273438
9.5,-0.21,-0.14,9.503352040201394,1.898681879043579
9.44,-0.11,-0.3,9.445406290890826,2.027184009552002
9.61,-0.12,-0.33,9.616413052692776,2.1500885486602783
9.43,-0.15,-0.19,9.43310659327032,2.268066883087158
9.59,-0.16,-0.06,9.591522298363278,2.39204740524292
9.56,-0.26,-0.08,9.563869509774797,2.5209462642669678
9.34,-0.14,-0.3,9.345865395991963,2.733126401901245
9.69,-0.09,-0.32,9.69570007786957,2.8980672359466553
9.26,-0.15,-0.18,9.26296388851862,3.014458417892456
9.69,-0.2,-0.05,9.692192734360992,3.1354143619537354
9.32,-0.22,-0.05,9.322730286777581,3.2559831142425537
9.5,-0.2,-0.15,9.503288904374106,3.3560550212860107
9.66,-0.19,-0.3,9.666524711601372,3.4617059230804443
9.3,-0.07,-0.3,9.305100751738264,3.5996739864349365
9.72,-0.14,-0.21,9.723276196838183,3.7224526405334473
9.28,-0.17,-0.1,9.282095668543823,3.833122730255127
9.63,-0.22,-0.09,9.632933094338402,3.940228223800659
9.38,-0.2,-0.18,9.383858481456336,4.067121505737305
9.58,-0.17,-0.35000000000000003,9.58789862274315,4.183222055435181
9.31,-0.16,-0.36,9.318331395695262,4.293158054351807
9.53,-0.1,-0.24,9.533546034923207,4.395933389663696
9.53,-0.18,-0.15,9.532879942598669,4.512754678726196
9.28,-0.21,-0.03,9.282424252316847,4.61325740814209
9.49,-0.22,-0.14,9.493582042622268,4.739227771759033
9.4,-0.21,-0.29,9.406816677282492,4.839288711547852
