9.540000000000001,-0.31,-0.16,9.54637627584415,1.6689300537109375e-06
9.44,-0.27,-0.15,9.445051614469875,0.10055303573608398
9.57,-0.24,-0.18,9.574701039719203,0.2037193775177002
9.51,-0.22,-0.22,9.515088018510392,0.3136458396911621
9.41,-0.18,-0.2,9.413846185274116,0.4142169952392578
9.5,-0.21,-0.24,9.505351124498242,0.5422172546386719
9.4,-0.22,-0.19,9.404493606781815,0.6425034999847412
9.43,-0.25,-0.15,9.43450581641667,0.7449886798858643
9.59,-0.26,-0.15,9.594696451686213,0.8454391956329346
9.71,-0.26,-0.18,9.715147965934436,0.9457516670227051
9.36,-0.29,-0.16,9.365858209475519,1.0678606033325195
9.42,-0.24,-0.23,9.425863355682598,1.1683611869812012
9.47,-0.19,-0.24,9.474945910135846,1.2709689140319824
5.76,-0.49,-0.29,5.788073945623017,1.3711390495300293
0.88,-0.39,-0.18,0.9792343948207701,1.4828166961669922
3.02,0.92,0.7000000000000001,3.233697573985545,1.5744421482086182
2.95,0.75,-0.11,3.0458332193342432,1.6641366481781006
21.2,-16.89,3.0500000000000003,27.276631023643663,1.7539551258087158
18.04,23.77,-17.78,34.73590217627865,1.8445932865142822
17.86,-3.42,-2.37,18.338290541923474,1.9353644847869873
20.490000000000002,-0.17,-0.33,20.493362340035862,2.025580644607544
8.53,-0.03,-0.28,8.534647034294974,2.205738067626953
8.74,-0.89,0.07,8.785476651838534,2.296114206314087
8.74,-0.5,-0.55,8.771550604083636,2.3867578506469727
